,matchId,gameweek,teamId,playerId,subEventName,timeCat,passAccuracy
101,2500039,33,1628,127537,Head pass,76-90+,0.0
102,2500039,33,1628,127537,High pass,0-15,50.0
103,2500039,33,1628,127537,High pass,46-60,100.0
104,2500039,33,1628,127537,High pass,61-75,100.0
105,2500039,33,1628,127537,High pass,76-90+,0.0
106,2500039,33,1628,127537,Launch,76-90+,0.0
107,2500039,33,1628,127537,Simple pass,0-15,100.0
108,2500039,33,1628,127537,Simple pass,16-30,80.0
109,2500039,33,1628,127537,Simple pass,31-45,100.0
110,2500039,33,1628,127537,Simple pass,46-60,85.71
111,2500039,33,1628,127537,Simple pass,61-75,100.0
112,2500039,33,1628,127537,Simple pass,76-90+,93.75
113,2500039,33,1628,235555,High pass,31-45,100.0
114,2500039,33,1628,235555,Simple pass,0-15,100.0
115,2500039,33,1628,235555,Simple pass,16-30,83.33
116,2500039,33,1628,235555,Simple pass,31-45,100.0
117,2500039,33,1628,235555,Simple pass,46-60,100.0
118,2500039,33,1628,235555,Simple pass,61-75,100.0
119,2500039,33,1628,235555,Simple pass,76-90+,90.91
120,2500039,33,1628,235555,Smart pass,61-75,0.0
121,2500039,33,1628,486252,Cross,16-30,0.0
122,2500039,33,1628,486252,Cross,31-45,0.0
123,2500039,33,1628,486252,Cross,61-75,100.0
124,2500039,33,1628,486252,Head pass,76-90+,100.0
125,2500039,33,1628,486252,High pass,0-15,100.0
126,2500039,33,1628,486252,Launch,61-75,100.0
127,2500039,33,1628,486252,Simple pass,0-15,100.0
128,2500039,33,1628,486252,Simple pass,16-30,90.0
129,2500039,33,1628,486252,Simple pass,31-45,100.0
130,2500039,33,1628,486252,Simple pass,46-60,100.0
131,2500039,33,1628,486252,Simple pass,61-75,80.0
132,2500039,33,1628,486252,Simple pass,76-90+,100.0
133,2500039,33,1628,486252,Smart pass,46-60,0.0
134,2500039,33,1659,7989,Cross,16-30,0.0
135,2500039,33,1659,7989,Head pass,76-90+,100.0
136,2500039,33,1659,7989,High pass,16-30,0.0
137,2500039,33,1659,7989,High pass,31-45,0.0
138,2500039,33,1659,7989,High pass,61-75,100.0
139,2500039,33,1659,7989,High pass,76-90+,0.0
140,2500039,33,1659,7989,Simple pass,0-15,93.33
141,2500039,33,1659,7989,Simple pass,16-30,100.0
142,2500039,33,1659,7989,Simple pass,31-45,90.0
143,2500039,33,1659,7989,Simple pass,46-60,100.0
144,2500039,33,1659,7989,Simple pass,61-75,66.67
145,2500039,33,1659,7989,Simple pass,76-90+,100.0
146,2500039,33,1659,7989,Smart pass,46-60,0.0
147,2500039,33,1659,8296,Cross,46-60,0.0
148,2500039,33,1659,8296,Cross,76-90+,0.0
149,2500039,33,1659,8296,Simple pass,0-15,100.0
150,2500039,33,1659,8296,Simple pass,16-30,50.0
151,2500039,33,1659,8296,Simple pass,31-45,100.0
152,2500039,33,1659,8296,Simple pass,46-60,100.0
153,2500039,33,1659,8296,Smart pass,16-30,0.0
154,2500039,33,1659,8351,Head pass,76-90+,100.0
155,2500039,33,1659,8351,Simple pass,76-90+,85.71
156,2500039,33,1659,8726,Hand pass,16-30,100.0
157,2500039,33,1659,8726,Hand pass,31-45,100.0
158,2500039,33,1659,8726,Hand pass,76-90+,100.0
159,2500039,33,1659,8726,Simple pass,0-15,100.0
160,2500039,33,1659,8726,Simple pass,46-60,100.0
161,2500039,33,1659,8726,Simple pass,61-75,100.0
162,2500039,33,1659,9277,Head pass,0-15,0.0
163,2500039,33,1659,9277,Head pass,31-45,100.0
164,2500039,33,1659,9277,Head pass,46-60,100.0
165,2500039,33,1659,9277,Head pass,61-75,33.33
166,2500039,33,1659,9277,Head pass,76-90+,50.0
167,2500039,33,1659,9277,High pass,0-15,0.0
168,2500039,33,1659,9277,High pass,46-60,0.0
169,2500039,33,1659,9277,Launch,76-90+,0.0
170,2500039,33,1659,9277,Simple pass,0-15,100.0
171,2500039,33,1659,9277,Simple pass,16-30,100.0
172,2500039,33,1659,9277,Simple pass,31-45,66.67
173,2500039,33,1659,9277,Simple pass,46-60,100.0
174,2500039,33,1659,9277,Simple pass,61-75,100.0
175,2500039,33,1659,9277,Simple pass,76-90+,83.33
176,2500039,33,1659,9279,Cross,0-15,100.0
177,2500039,33,1659,9279,Cross,16-30,50.0
178,2500039,33,1659,9279,Cross,46-60,33.33
179,2500039,33,1659,9279,Cross,61-75,0.0
180,2500039,33,1659,9279,Head pass,16-30,0.0
181,2500039,33,1659,9279,Head pass,31-45,0.0
182,2500039,33,1659,9279,Head pass,61-75,100.0
183,2500039,33,1659,9279,Head pass,76-90+,50.0
184,2500039,33,1659,9279,High pass,0-15,25.0
185,2500039,33,1659,9279,High pass,31-45,50.0
186,2500039,33,1659,9279,High pass,46-60,0.0
187,2500039,33,1659,9279,High pass,61-75,100.0
188,2500039,33,1659,9279,High pass,76-90+,100.0
189,2500039,33,1659,9279,Launch,76-90+,100.0
190,2500039,33,1659,9279,Simple pass,0-15,100.0
191,2500039,33,1659,9279,Simple pass,16-30,83.33
192,2500039,33,1659,9279,Simple pass,31-45,87.5
193,2500039,33,1659,9279,Simple pass,46-60,100.0
194,2500039,33,1659,9279,Simple pass,61-75,100.0
195,2500039,33,1659,9279,Simple pass,76-90+,100.0
196,2500039,33,1659,9285,Cross,46-60,0.0
197,2500039,33,1659,9285,Cross,61-75,0.0
198,2500039,33,1659,9285,Cross,76-90+,0.0
199,2500039,33,1659,9285,Head pass,0-15,100.0
200,2500039,33,1659,9285,Head pass,76-90+,100.0
201,2500039,33,1659,9285,High pass,0-15,33.33
202,2500039,33,1659,9285,High pass,16-30,100.0
203,2500039,33,1659,9285,High pass,46-60,50.0
204,2500039,33,1659,9285,High pass,61-75,100.0
205,2500039,33,1659,9285,Simple pass,0-15,100.0
206,2500039,33,1659,9285,Simple pass,16-30,100.0
207,2500039,33,1659,9285,Simple pass,31-45,100.0
208,2500039,33,1659,9285,Simple pass,46-60,100.0
209,2500039,33,1659,9285,Simple pass,61-75,71.43
210,2500039,33,1659,9285,Simple pass,76-90+,100.0
211,2500039,33,1659,9285,Smart pass,31-45,0.0
212,2500039,33,1659,9293,Cross,31-45,0.0
213,2500039,33,1659,9293,Cross,46-60,0.0
214,2500039,33,1659,9293,Cross,61-75,100.0
215,2500039,33,1659,9293,High pass,0-15,100.0
216,2500039,33,1659,9293,High pass,46-60,100.0
217,2500039,33,1659,9293,Simple pass,0-15,88.89
218,2500039,33,1659,9293,Simple pass,16-30,50.0
219,2500039,33,1659,9293,Simple pass,31-45,77.78
220,2500039,33,1659,9293,Simple pass,46-60,100.0
221,2500039,33,1659,9293,Smart pass,46-60,100.0
222,2500039,33,1659,9637,Cross,61-75,0.0
223,2500039,33,1659,9637,Cross,76-90+,100.0
224,2500039,33,1659,9637,High pass,76-90+,0.0
225,2500039,33,1659,9637,Simple pass,61-75,100.0
226,2500039,33,1659,9637,Simple pass,76-90+,25.0
227,2500039,33,1659,11669,High pass,31-45,100.0
228,2500039,33,1659,11669,Simple pass,0-15,100.0
229,2500039,33,1659,11669,Simple pass,31-45,100.0
230,2500039,33,1659,11669,Simple pass,46-60,100.0
231,2500039,33,1659,62224,Cross,0-15,100.0
232,2500039,33,1659,62224,Cross,16-30,100.0
233,2500039,33,1659,62224,Cross,31-45,100.0
234,2500039,33,1659,62224,Cross,46-60,0.0
235,2500039,33,1659,62224,Cross,61-75,100.0
236,2500039,33,1659,62224,Cross,76-90+,50.0
237,2500039,33,1659,62224,Head pass,46-60,50.0
238,2500039,33,1659,62224,Head pass,76-90+,100.0
239,2500039,33,1659,62224,High pass,31-45,100.0
240,2500039,33,1659,62224,High pass,61-75,0.0
241,2500039,33,1659,62224,Simple pass,0-15,75.0
242,2500039,33,1659,62224,Simple pass,16-30,100.0
243,2500039,33,1659,62224,Simple pass,31-45,100.0
244,2500039,33,1659,62224,Simple pass,46-60,100.0
245,2500039,33,1659,62224,Simple pass,61-75,100.0
246,2500039,33,1659,62224,Simple pass,76-90+,80.0
247,2500039,33,1659,62224,Smart pass,76-90+,0.0
248,2500039,33,1659,134102,Cross,76-90+,0.0
249,2500039,33,1659,134102,Head pass,61-75,100.0
250,2500039,33,1659,134102,Head pass,76-90+,100.0
251,2500039,33,1659,134102,High pass,0-15,0.0
252,2500039,33,1659,134102,High pass,16-30,50.0
253,2500039,33,1659,134102,High pass,76-90+,100.0
254,2500039,33,1659,134102,Simple pass,0-15,100.0
255,2500039,33,1659,134102,Simple pass,16-30,100.0
256,2500039,33,1659,134102,Simple pass,31-45,100.0
257,2500039,33,1659,134102,Simple pass,46-60,100.0
258,2500039,33,1659,134102,Simple pass,61-75,80.0
259,2500039,33,1659,134102,Simple pass,76-90+,100.0
260,2500039,33,1659,245813,High pass,61-75,100.0
261,2500039,33,1659,245813,Simple pass,61-75,50.0
262,2500039,33,1659,245813,Simple pass,76-90+,83.33
263,2500039,33,1659,245813,Smart pass,76-90+,0.0
264,2500039,33,1659,302518,Head pass,0-15,100.0
265,2500039,33,1659,302518,Head pass,31-45,100.0
266,2500039,33,1659,302518,Head pass,76-90+,100.0
267,2500039,33,1659,302518,High pass,0-15,0.0
268,2500039,33,1659,302518,High pass,16-30,100.0
269,2500039,33,1659,302518,High pass,31-45,100.0
270,2500039,33,1659,302518,High pass,46-60,66.67
271,2500039,33,1659,302518,High pass,61-75,50.0
272,2500039,33,1659,302518,Simple pass,0-15,55.56
273,2500039,33,1659,302518,Simple pass,16-30,100.0
274,2500039,33,1659,302518,Simple pass,31-45,100.0
275,2500039,33,1659,302518,Simple pass,46-60,83.33
276,2500039,33,1659,302518,Simple pass,61-75,100.0
277,2500039,33,1659,302518,Simple pass,76-90+,66.67
278,2500040,33,1609,7873,Head pass,76-90+,100.0
279,2500040,33,1609,7873,High pass,61-75,100.0
280,2500040,33,1609,7873,Simple pass,61-75,100.0
281,2500040,33,1609,7873,Simple pass,76-90+,50.0
282,2500040,33,1609,7882,Hand pass,0-15,100.0
283,2500040,33,1609,7882,Hand pass,16-30,100.0
284,2500040,33,1609,7882,Hand pass,46-60,100.0
285,2500040,33,1609,7882,Hand pass,76-90+,100.0
286,2500040,33,1609,7882,High pass,61-75,100.0
287,2500040,33,1609,7882,Launch,16-30,100.0
288,2500040,33,1609,7882,Launch,46-60,0.0
289,2500040,33,1609,7882,Simple pass,16-30,100.0
290,2500040,33,1609,7882,Simple pass,31-45,100.0
291,2500040,33,1609,7882,Simple pass,46-60,100.0
292,2500040,33,1609,7945,Head pass,31-45,100.0
293,2500040,33,1609,7945,Simple pass,0-15,100.0
294,2500040,33,1609,7945,Simple pass,16-30,100.0
295,2500040,33,1609,7945,Simple pass,31-45,100.0
296,2500040,33,1609,7945,Simple pass,46-60,100.0
297,2500040,33,1609,7945,Simple pass,61-75,100.0
298,2500040,33,1609,7945,Simple pass,76-90+,100.0
299,2500040,33,1609,14869,Cross,16-30,0.0
300,2500040,33,1609,14869,Cross,31-45,0.0
301,2500040,33,1609,14869,Head pass,16-30,100.0
302,2500040,33,1609,14869,Head pass,76-90+,0.0
303,2500040,33,1609,14869,High pass,0-15,0.0
304,2500040,33,1609,14869,High pass,76-90+,0.0
305,2500040,33,1609,14869,Launch,76-90+,0.0
306,2500040,33,1609,14869,Simple pass,0-15,93.33
307,2500040,33,1609,14869,Simple pass,16-30,92.31
308,2500040,33,1609,14869,Simple pass,31-45,87.5
309,2500040,33,1609,14869,Simple pass,46-60,100.0
310,2500040,33,1609,14869,Simple pass,61-75,80.0
311,2500040,33,1609,14869,Simple pass,76-90+,100.0
312,2500040,33,1609,20612,Head pass,46-60,50.0
313,2500040,33,1609,20612,Head pass,76-90+,100.0
314,2500040,33,1609,20612,High pass,46-60,0.0
315,2500040,33,1609,20612,High pass,61-75,0.0
316,2500040,33,1609,20612,High pass,76-90+,0.0
317,2500040,33,1609,20612,Launch,31-45,0.0
318,2500040,33,1609,20612,Simple pass,0-15,92.86
319,2500040,33,1609,20612,Simple pass,16-30,100.0
320,2500040,33,1609,20612,Simple pass,31-45,88.89
321,2500040,33,1609,20612,Simple pass,46-60,100.0
322,2500040,33,1609,20612,Simple pass,61-75,100.0
323,2500040,33,1609,20612,Simple pass,76-90+,100.0
324,2500040,33,1609,25413,High pass,76-90+,100.0
325,2500040,33,1609,25413,Simple pass,76-90+,71.43
326,2500040,33,1609,25867,Cross,31-45,50.0
327,2500040,33,1609,25867,Cross,61-75,0.0
328,2500040,33,1609,25867,Head pass,0-15,0.0
329,2500040,33,1609,25867,Simple pass,0-15,100.0
330,2500040,33,1609,25867,Simple pass,16-30,66.67
331,2500040,33,1609,25867,Simple pass,31-45,100.0
332,2500040,33,1609,25867,Simple pass,46-60,50.0
333,2500040,33,1609,25867,Simple pass,61-75,100.0
334,2500040,33,1609,25867,Smart pass,16-30,0.0
335,2500040,33,1609,25867,Smart pass,61-75,0.0
336,2500040,33,1609,49876,Head pass,0-15,0.0
337,2500040,33,1609,49876,Head pass,16-30,0.0
338,2500040,33,1609,49876,Head pass,46-60,100.0
