,matchId,teamId,playerId_sender,shortName_sender,position_sender,X_sender,Y_sender,playerId_receiver,shortName_receiver,position_receiver,X_receiver,Y_receiver,subEventName,matchPeriod,eventSec,Label,timeCat
0,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,2,interception,0-15
1,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,2,accurate,0-15
2,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,17,accurate,16-30
3,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,20,accurate,16-30
4,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,20,accurate,16-30
5,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,23,accurate,16-30
6,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,39,accurate,31-45
7,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,5,accurate,0-15
8,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,7,accurate,0-15
9,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,8,accurate,0-15
10,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,21,accurate,16-30
11,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,25,accurate,16-30
12,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,26,accurate,16-30
13,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,38,accurate,31-45
14,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,69,accurate,61-75
15,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,46,accurate,46-60
16,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,3,accurate,0-15
17,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,20,accurate,16-30
18,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,35,accurate,31-45
19,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,35,accurate,31-45
20,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,39,accurate,31-45
21,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,1H,46,accurate,46-60
22,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,68,accurate,61-75
23,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,68,accurate,61-75
24,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,69,accurate,61-75
25,2500039,1628,8471,A. Townsend,RW,80.0,10.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,69,accurate,61-75
26,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,56,accurate,46-60
27,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,75,accurate,61-75
28,2500039,1628,8422,W. Zaha,LW,80.0,90.0,486252,A. Wan-Bissaka,RB,25.0,10.0,High pass,1H,30,accurate,16-30
29,2500039,1628,8422,W. Zaha,LW,80.0,90.0,486252,A. Wan-Bissaka,RB,25.0,10.0,Simple pass,2H,52,accurate,46-60
30,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,2,accurate,0-15
31,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,17,accurate,16-30
32,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,34,accurate,31-45
33,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,38,accurate,31-45
34,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,79,accurate,76-90+
35,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,38,accurate,31-45
36,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,46,accurate,46-60
37,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,46,accurate,46-60
38,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,14,accurate,0-15
39,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,16,accurate,16-30
40,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,38,accurate,31-45
41,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Head pass,2H,81,accurate,76-90+
42,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,83,accurate,76-90+
43,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,87,accurate,76-90+
44,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,88,accurate,76-90+
45,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,5,accurate,0-15
46,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,5,accurate,0-15
47,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,5,accurate,0-15
48,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,25,accurate,16-30
49,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,69,accurate,61-75
50,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,21,accurate,16-30
51,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,68,accurate,61-75
52,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,85,accurate,76-90+
53,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,15,accurate,0-15
54,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,21,accurate,16-30
55,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,26,accurate,16-30
56,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,38,accurate,31-45
57,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,1H,39,accurate,31-45
58,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8554,J. Tomkins,RCB,20.0,35.0,Simple pass,2H,46,accurate,46-60
59,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,4,interception,0-15
60,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,4,accurate,0-15
61,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,5,accurate,0-15
62,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,13,counter_attack,0-15
63,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,13,accurate,0-15
64,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,19,accurate,16-30
65,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,39,accurate,31-45
66,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,46,accurate,46-60
67,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,56,interception,46-60
68,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,56,accurate,46-60
69,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,85,accurate,76-90+
70,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,55,accurate,46-60
71,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,81,accurate,76-90+
72,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,5,accurate,0-15
73,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,1H,9,interception,0-15
74,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,1H,9,accurate,0-15
75,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,15,accurate,0-15
76,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,16,accurate,16-30
77,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,38,accurate,31-45
78,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,41,accurate,31-45
79,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,83,interception,76-90+
80,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,83,accurate,76-90+
81,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,14,accurate,0-15
82,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,15,accurate,0-15
83,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,23,accurate,16-30
84,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,26,accurate,16-30
85,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,70,accurate,61-75
86,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,74,accurate,61-75
87,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,85,accurate,76-90+
88,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,5,accurate,0-15
89,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,21,accurate,16-30
90,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,71,accurate,61-75
91,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,75,accurate,61-75
92,2500039,1628,25430,M. Sakho,LCB,20.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,92,accurate,76-90+
93,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,55,accurate,46-60
94,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,56,accurate,46-60
95,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,75,accurate,61-75
96,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,79,accurate,76-90+
97,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,79,accurate,76-90+
98,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,87,accurate,76-90+
99,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,87,accurate,76-90+
100,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,92,accurate,76-90+
101,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,93,accurate,76-90+
102,2500039,1628,8471,A. Townsend,RW,80.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,24,accurate,16-30
103,2500039,1628,8471,A. Townsend,RW,80.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,46,accurate,46-60
104,2500039,1628,8471,A. Townsend,RW,80.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Head pass,2H,58,accurate,46-60
105,2500039,1628,8471,A. Townsend,RW,80.0,10.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,78,accurate,76-90+
106,2500039,1628,8422,W. Zaha,LW,80.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,5,accurate,0-15
107,2500039,1628,8422,W. Zaha,LW,80.0,90.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,88,accurate,76-90+
108,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,5,accurate,0-15
109,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,1H,16,accurate,16-30
110,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,78,accurate,76-90+
111,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,82,accurate,76-90+
112,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,127537,L. MilivojeviÄ‡,DM,30.0,50.0,Simple pass,2H,82,accurate,76-90+
113,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8471,A. Townsend,RW,80.0,10.0,High pass,1H,8,accurate,0-15
114,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,34,accurate,31-45
115,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8471,A. Townsend,RW,80.0,10.0,Smart pass,1H,39,accurate,31-45
116,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,16,interception,16-30
117,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,16,accurate,16-30
118,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,20,accurate,16-30
119,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,21,accurate,16-30
120,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,26,accurate,16-30
121,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,39,accurate,31-45
122,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,68,accurate,61-75
123,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,45,accurate,31-45
124,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,53,accurate,46-60
125,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,35,accurate,31-45
126,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,8471,A. Townsend,RW,80.0,10.0,High pass,2H,74,accurate,61-75
127,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Head pass,1H,2,accurate,0-15
128,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,8,accurate,0-15
129,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,22,counter_attack,16-30
130,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,22,accurate,16-30
131,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,24,accurate,16-30
132,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,24,accurate,16-30
133,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,40,counter_attack,31-45
134,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,40,interception,31-45
135,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,40,accurate,31-45
136,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,79,accurate,76-90+
137,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,80,accurate,76-90+
138,2500039,1628,8623,J. McArthur,LCM,55.0,65.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,87,accurate,76-90+
139,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,4,accurate,0-15
140,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,17,interception,16-30
141,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,17,accurate,16-30
142,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,23,accurate,16-30
143,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,High pass,2H,75,accurate,61-75
144,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,86,accurate,76-90+
145,2500039,1628,127537,L. MilivojeviÄ‡,DM,30.0,50.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,93,accurate,76-90+
146,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,13,accurate,0-15
147,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,35,accurate,31-45
148,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Smart pass,2H,55,accurate,46-60
149,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,77,accurate,76-90+
150,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,78,accurate,76-90+
151,2500039,1628,8422,W. Zaha,LW,80.0,90.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,86,accurate,76-90+
152,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,19,accurate,16-30
153,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,1H,19,accurate,16-30
154,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,46,accurate,46-60
155,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,54,accurate,46-60
156,2500039,1628,235555,R. Loftus-Cheek,RCM,55.0,35.0,8471,A. Townsend,RW,80.0,10.0,Simple pass,2H,71,accurate,61-75
157,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Head pass,1H,8,accurate,0-15
158,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,8,accurate,0-15
159,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,17,accurate,16-30
160,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,22,counter_attack,16-30
161,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,22,accurate,16-30
162,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,39,accurate,31-45
163,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,55,accurate,46-60
164,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,69,accurate,61-75
165,2500039,1628,7988,Y. Cabaye,CM,50.0,50.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,70,accurate,61-75
166,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,5,accurate,0-15
167,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,20,accurate,16-30
168,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,24,accurate,16-30
169,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,25,accurate,16-30
170,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,35,accurate,31-45
171,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,68,accurate,61-75
172,2500039,1628,486252,A. Wan-Bissaka,RB,25.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,69,accurate,61-75
173,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,8623,J. McArthur,LCM,55.0,65.0,High pass,1H,34,accurate,31-45
174,2500039,1628,8554,J. Tomkins,RCB,20.0,35.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,87,accurate,76-90+
175,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,3,accurate,0-15
176,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,8623,J. McArthur,LCM,55.0,65.0,Head pass,2H,88,interception,76-90+
177,2500039,1628,454,P. van Aanholt,LB,25.0,90.0,8623,J. McArthur,LCM,55.0,65.0,Head pass,2H,88,accurate,76-90+
178,2500039,1628,8425,W. Hennessey,GK,5.0,50.0,8623,J. McArthur,LCM,55.0,65.0,High pass,1H,2,accurate,0-15
179,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,1H,24,accurate,16-30
180,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,79,accurate,76-90+
181,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,80,accurate,76-90+
182,2500039,1628,8471,A. Townsend,RW,80.0,10.0,8623,J. McArthur,LCM,55.0,65.0,Simple pass,2H,87,accurate,76-90+
